      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
749            2.984932e-01          1.906715e-01   -0.990563300  -0.9912707700  -0.9952016900       9.573614e-02      -0.0279633480       2.813252e-01   -9.898004e-01        7.486161e-01
750            2.522300e-01          1.199852e-01   -0.987260440  -0.9907432800  -0.9942239000       7.448026e-02       0.3642014600       2.124487e-02   -9.893900e-01        5.509401e-01
751            2.622129e-01          3.262031e-01   -0.987002680  -0.9889710700  -0.9952723300       6.712967e-02       0.4174660800       1.384991e-01   -9.887768e-01        6.306607e-01
752            2.726158e-01          2.994653e-01   -0.990472080  -0.9925899700  -0.9972078100       5.106661e-01       0.3443626800       3.675605e-01   -9.907373e-01        9.052591e-01
753            1.582418e-01          1.327887e-01   -0.980457560  -0.9680381300  -0.9447302800       4.876533e-02       0.3520756800       1.539695e-01   -9.767027e-01        3.854304e-01
754           -1.047229e-01         -2.403242e-01   -0.861257620  -0.9209396100  -0.8759595000       1.828475e-01       0.4016679500       1.511188e-01   -5.873198e-01       -1.765847e-01
755            1.531766e-01          9.993971e-02   -0.959715240  -0.9783552500  -0.8758300400       4.245692e-02       0.0772381640      -5.213401e-02   -9.554300e-01       -4.417113e-01
756            1.848876e-01          2.417958e-01   -0.967079810  -0.9805607800  -0.9229214000       2.711318e-02      -0.0576800660      -9.732248e-03   -9.832605e-01        2.504436e-02
757            8.596708e-02         -1.880908e-02   -0.984610390  -0.9872561700  -0.9600886800      -7.679597e-02      -0.0866615280       3.721026e-02   -9.878169e-01        4.741620e-02
758            1.783952e-01          3.698235e-01   -0.983685660  -0.9857130200  -0.9889351200      -3.021580e-01       0.1057043800       2.321032e-01   -9.882520e-01        2.554873e-01
759            1.487733e-01          2.785063e-01   -0.989050300  -0.9859157200  -0.9914609000      -1.621921e-01       0.3546165500       1.678478e-01   -9.878595e-01        4.113636e-01
760            3.241003e-01          1.887357e-01   -0.989049520  -0.9882169000  -0.9884265800      -6.649448e-02       0.1914209700      -1.549643e-01   -9.913276e-01        4.169576e-01
761            2.862765e-01          1.904897e-01   -0.985319530  -0.9873971100  -0.9862651300      -1.671849e-01       0.0876772110       3.325523e-01   -9.936865e-01        6.434770e-01
762            1.902815e-02          2.135459e-01   -0.986691850  -0.9859064400  -0.9833406600      -8.956496e-02      -0.1481039400      -3.039241e-02   -9.885360e-01        6.710008e-01
763            2.353882e-02          9.839918e-02   -0.986066070  -0.9824826200  -0.9865433300      -2.691085e-01      -0.0972911870      -1.244007e-01   -9.875180e-01        6.883718e-01
764            1.372165e-01          9.942144e-02   -0.987923700  -0.9860301900  -0.9923921200      -3.116099e-01       0.0974682190      -1.147689e-02   -9.927713e-01        4.548748e-01
765            2.960510e-01          6.833251e-02   -0.987445330  -0.9873637200  -0.9889139300      -2.465123e-01       0.0223024100      -1.054839e-01   -9.949885e-01        5.304010e-01
766            9.772054e-01         -3.270437e-02   -0.982802000  -0.9802688100  -0.9854403100       3.463809e-01       0.3222930900       7.641522e-02   -9.847756e-01        4.467810e-01
767            4.239293e-01          1.747302e-01   -0.971944320  -0.9712513200  -0.9743512600       2.575733e-01       0.3760949400       4.355933e-01   -9.753327e-01        2.802192e-01
768           -5.754899e-01         -5.129698e-01   -0.257589530  -0.5683279000  -0.2454527800      -1.945390e-01      -0.2495972700       1.190996e-02   -4.035284e-01        4.902056e-02
769           -4.660506e-01         -4.701901e-01   -0.386155570  -0.6675686600  -0.2374980400      -7.631377e-02      -0.0774563780       3.240522e-01   -3.751106e-01        1.177916e-01
770           -6.715413e-01         -5.435609e-01   -0.450038950  -0.5872215400  -0.1745761800       3.870471e-02      -0.0887116700       1.303011e-01   -3.510103e-01        7.240015e-02
771           -5.752960e-01         -5.960905e-01   -0.509364430  -0.5152930900  -0.0872562400      -6.138527e-02      -0.1210623800       2.987824e-01   -3.720052e-01        1.077234e-01
772           -5.805684e-01         -5.544478e-01   -0.496493320  -0.4940159400  -0.1024563600      -3.081937e-02      -0.2442085600       9.098982e-02   -2.779781e-01        1.538323e-01
773           -4.983347e-01         -5.963394e-01   -0.495079540  -0.5246341300  -0.1275355300      -1.940618e-01      -0.2420675900       3.028372e-01   -2.754229e-01        1.432170e-01
774           -5.033658e-01         -5.737252e-01   -0.477815550  -0.6408980700  -0.3307641000       1.111390e-01      -0.2983591900       9.559358e-02   -4.888528e-01        8.956552e-02
775           -5.375827e-01         -4.637681e-01   -0.505976290  -0.6083634600  -0.2678301400      -4.976320e-03       0.0346036000       8.522771e-04   -4.486433e-01        6.677087e-02
776           -5.095782e-01         -4.872726e-01   -0.443060480  -0.6057432500  -0.2761750300      -1.732065e-01      -0.2059812500      -1.485870e-02   -3.753447e-01       -8.083915e-02
777           -6.757340e-01         -4.250335e-01   -0.419469690  -0.5820436500  -0.2482006500      -1.148056e-01      -0.1571075200       1.130287e-02   -3.172844e-01        2.052859e-02
778           -6.052329e-01         -1.376010e-01   -0.446638160  -0.4797825000  -0.1519686800       9.066601e-02       0.2633340300       1.801301e-01   -3.145512e-01        2.445475e-01
779           -4.574314e-01         -1.046938e-01   -0.376374920  -0.4121067600  -0.0683170980       1.122937e-01       0.0008164871       1.021017e-01   -2.727786e-01        2.248080e-01
780           -3.697822e-01         -2.536597e-01   -0.476965160  -0.4511282100  -0.2041102700      -2.167312e-01       0.1915970400       2.714396e-01   -3.904381e-01        4.772310e-02
781           -3.881240e-01         -2.282169e-01   -0.502196540  -0.5230369700  -0.2810896800      -1.418195e-01       0.0497546980       1.483287e-01   -4.076265e-01        9.225072e-02
782           -2.268547e-01         -1.940625e-01   -0.486461980  -0.5501099300  -0.3533368200      -1.755578e-01      -0.1099916500       3.728390e-02   -4.575968e-01        1.495669e-01
783           -6.649587e-01         -3.550964e-01   -0.383269070  -0.4432847200  -0.2340890500      -1.979935e-01      -0.0704776520       1.033909e-01   -3.589339e-01        6.305307e-02
784           -4.773904e-01         -3.361978e-01   -0.312668920  -0.4991961500  -0.1661547100      -5.898472e-02      -0.0552650560       5.858014e-02   -3.284542e-01        7.348398e-02
785           -7.311589e-01         -1.689680e-01   -0.353347670  -0.5184611400  -0.2188004600      -1.697900e-01       0.0689084470       8.798875e-02   -3.870334e-01       -2.555491e-02
786           -5.861173e-01         -3.871208e-01   -0.375771360  -0.5363159200  -0.2570448500       7.435154e-02      -0.0625059050       2.145214e-01   -4.109469e-01       -1.581682e-03
787           -5.891977e-01         -4.309370e-01   -0.448592780  -0.5463297500  -0.2338695700       8.253480e-02      -0.0667632240       1.716119e-02   -4.640282e-01        4.237628e-02
788           -4.024031e-01         -3.306836e-01   -0.428154580  -0.5739578200  -0.3013573200      -2.340711e-01      -0.1827963300       1.033197e-01   -4.751529e-01        1.720123e-01
789           -5.791099e-01         -4.389520e-01   -0.471709980  -0.5785670500  -0.2290777800      -1.525090e-01      -0.1139890200       7.786568e-02   -4.251379e-01        1.080178e-01
790           -7.657425e-01         -5.703963e-01   -0.409331150  -0.5857393700  -0.2910812300      -1.838387e-02      -0.1576368400       1.397706e-01   -4.482035e-01        2.547106e-02
791           -8.474772e-01         -5.612614e-01   -0.364157380  -0.5326399900  -0.3016424600       6.742830e-02      -0.1207256300       1.789309e-01   -3.859121e-01        1.400213e-01
792           -6.738325e-01         -5.610193e-01   -0.337377800  -0.4925776800  -0.2537605300       5.885880e-03      -0.0640082160       2.032076e-01   -3.672456e-01        2.033900e-01
793           -6.059959e-01         -4.139084e-01   -0.414570130  -0.5686879000  -0.2331545900      -1.047856e-01      -0.0310530200       8.202430e-02   -4.051396e-01        9.772125e-02
794           -4.768585e-01         -4.069902e-01   -0.431282230  -0.4861475200  -0.2382261400       1.515071e-01       0.0028473546       7.106952e-02   -3.514552e-01        7.856999e-02
795           -5.107422e-01         -3.939415e-01   -0.527312620  -0.4993090800  -0.2209134000      -7.883830e-02      -0.1062522800       1.549652e-01   -3.488542e-01        8.048654e-02
796           -3.319362e-01         -2.997796e-01   -0.489157780  -0.6255854700  -0.3199984000      -2.930062e-02      -0.1623270500       2.381325e-01   -4.486884e-01        1.004232e-01
797           -2.980331e-01         -3.280241e-01   -0.464194000  -0.5976579400  -0.2550326500      -1.195904e-01      -0.1046553500       1.232578e-01   -3.949255e-01        1.255391e-01
798           -3.536144e-01         -3.686078e-01   -0.437050100  -0.2755729000   0.0811248310       7.990263e-02       0.0229716830       8.091134e-02    2.393663e-01        2.151654e-02
799           -3.661161e-01         -2.236092e-01   -0.418887310  -0.3482767200  -0.0003567845       1.116227e-01      -0.0844793930       6.304067e-03    2.208900e-01       -2.470981e-02
800           -5.168866e-01         -3.414171e-01   -0.390745630  -0.5054427000   0.1192784400      -3.014072e-01      -0.1684751700       1.909591e-01   -2.864226e-02       -1.293320e-01
801           -4.766053e-01         -1.891240e-01   -0.352309270  -0.3851364600   0.0432520340      -6.753133e-02      -0.0626440150       2.374824e-01    2.088250e-02       -8.857586e-02
802           -3.532737e-01         -2.044786e-01   -0.600808630  -0.3551750400  -0.1433506600      -1.478958e-01      -0.0323040760       2.186773e-01   -1.999947e-02       -8.804808e-02
803           -2.639954e-01         -3.581237e-01   -0.384275660  -0.3178787200   0.1529186200      -1.776432e-01       0.0012277520       2.069133e-01   -3.367853e-02       -1.212808e-01
804           -3.060390e-01         -2.724167e-01   -0.255411010  -0.2891642800   0.0543168720      -1.860026e-01       0.0633165270       2.304984e-01    8.934136e-02       -1.544891e-02
805           -3.657998e-01         -5.089350e-01   -0.453440840  -0.3633313200  -0.1636880200       4.221315e-01      -0.0770652080       1.056471e-01    2.499911e-01        6.803663e-02
806           -4.151287e-01         -7.837843e-02   -0.370041980  -0.4634044600  -0.1711277800       2.925168e-01       0.2905398700       6.881228e-02    2.617739e-01        1.022853e-01
807           -3.596625e-01         -1.979116e-01   -0.441532590  -0.4539460100  -0.0577578830      -1.759089e-01      -0.2679793000       7.136641e-03    9.977675e-02       -1.984510e-01
808           -2.305508e-01         -3.039190e-01   -0.448892820  -0.4201546600  -0.2787306100       1.209580e-01      -0.2119480500       2.171150e-01    9.426780e-02       -1.048715e-01
809           -3.530737e-01         -2.773360e-01   -0.318968280  -0.4439401200  -0.0605683120      -1.730580e-01      -0.0861741860       2.022804e-01    4.144279e-02       -4.285549e-02
810           -3.966314e-01         -5.555347e-01   -0.273696640  -0.4930435700  -0.0145907490      -6.256457e-02      -0.2365661000       1.725335e-01   -8.942086e-02        1.989996e-02
811           -4.018811e-01         -3.934341e-01   -0.407416770  -0.3888187800  -0.0836847890      -2.981733e-02      -0.0639117470       1.614484e-01    5.694615e-02       -6.788039e-02
812           -7.127082e-01         -2.099171e-01   -0.312175720  -0.3576454400   0.0536067360      -1.252444e-01       0.0289377470       1.769376e-01    1.210463e-01       -9.257598e-02
813           -5.913315e-01         -3.186508e-01   -0.389587160  -0.3665269800   0.0104011590      -2.852524e-01      -0.0796920640       8.045281e-02    7.684691e-02       -1.801809e-01
814           -1.706822e-01         -1.649614e-01   -0.510745210  -0.3527137200  -0.2375663700       1.757237e-01       0.0018437101       2.423335e-01    8.048174e-02       -7.494222e-03
815           -3.095759e-01         -1.316345e-01   -0.336354380  -0.4110511200  -0.1142424800       7.231065e-02      -0.0251149260       2.541444e-01    4.178964e-02       -1.757092e-02
816           -3.120817e-01         -9.187823e-02   -0.323526390  -0.4799948300  -0.1174258000       1.184723e-01       0.0377871660       8.752982e-02    7.492486e-02        5.046357e-02
817           -4.223498e-01          1.108309e-01   -0.399015000  -0.4150294800   0.0076780364       2.548114e-01       0.2278560100       1.364814e-01   -6.762172e-02        6.593209e-02
818           -2.254446e-01         -1.039575e-01   -0.186728750  -0.3912847800   0.0250587460       2.773885e-01       0.1572213200       3.975881e-01    1.312754e-01        1.163075e-02
819           -6.658095e-01         -2.380738e-01   -0.211824230  -0.1405480500   0.2016131500      -1.039605e-01       0.1559060500       2.587923e-01    3.975604e-01       -7.450696e-02
820           -6.508991e-01         -1.927834e-01   -0.156221190  -0.1947680200   0.2355785000      -1.596002e-01       0.1028172400       3.027367e-01    2.531576e-01        1.510604e-01
821           -5.983600e-01         -1.338900e-01   -0.543027080  -0.4211893900  -0.3079938500       1.514380e-01       0.0070336422       2.125891e-01    1.590078e-01       -3.350160e-02
822           -4.795986e-01         -1.527881e-01   -0.316908780  -0.3401757100  -0.2451006200       1.911541e-01       0.0569661550       2.601765e-01    1.138681e-01       -4.563972e-02
823           -6.767564e-01         -4.801363e-01   -0.336093500  -0.5848726200  -0.2065832300       1.618468e-01      -0.1660605100      -1.548091e-01   -1.594644e-01       -1.359856e-01
824           -5.423437e-01         -4.531173e-01   -0.429726610  -0.6370161500  -0.3177733000      -1.551817e-01      -0.2277729200      -1.987275e-02   -3.137846e-01       -7.833722e-03
825           -6.296306e-01         -5.109554e-01   -0.316782020  -0.6010219600  -0.0417998110      -5.858155e-02      -0.1611438100      -7.338425e-02   -1.840956e-01       -1.752689e-01
826           -5.576731e-01         -5.308533e-01   -0.351528540  -0.5403696800  -0.1189279000      -1.990949e-01      -0.2922462900      -5.936876e-02   -1.414480e-01       -2.070513e-01
827           -6.257222e-01         -2.932144e-01   -0.285512930  -0.5818617200  -0.2720776800      -1.611440e-01      -0.3689876100       2.188141e-01   -2.403253e-01       -4.730982e-02
828           -4.216060e-01         -5.045296e-01   -0.297249470  -0.5308174400   0.0084321867      -3.013640e-01      -0.3527974500       5.025474e-01   -2.777969e-01        2.926690e-02
829           -5.687644e-01         -5.763713e-01   -0.336512780  -0.5331152200  -0.0930119380      -1.065842e-01      -0.2055826000       1.248555e-01   -2.926851e-01        1.154982e-01
830           -4.341083e-01         -4.033798e-01   -0.432966900  -0.5573697100  -0.2352793000       1.690533e-02      -0.1435590200       1.569279e-01   -3.319477e-01       -1.249408e-02
831           -3.262371e-01         -1.971336e-01   -0.490685880  -0.6295604800  -0.3295754400       1.200813e-01      -0.1402358300       5.984405e-02   -3.734643e-01       -2.771161e-02
832           -7.045630e-01         -2.450439e-01   -0.337853910  -0.4509637300   0.0115104360      -1.117311e-01      -0.0627206170      -1.661362e-01   -6.697785e-02       -8.078530e-02
833           -6.909543e-01         -1.957107e-01   -0.291656130  -0.4962970600  -0.0950124950      -7.938409e-02      -0.0890329730       7.856132e-02   -2.288790e-01        5.128099e-02
834           -5.308519e-01         -2.580907e-01   -0.273222030  -0.5405412900   0.0029912948      -1.213488e-01      -0.0515581690       6.595667e-02   -2.874743e-01        1.269577e-01
835           -4.928422e-01         -2.405201e-01   -0.217807360  -0.5289089300  -0.0434227070      -1.108351e-01      -0.0722381770       2.852451e-01   -2.452349e-01        3.717705e-02
836           -6.837055e-01         -3.225675e-01   -0.287670060  -0.5037335700  -0.2017883100      -1.020509e-01      -0.0584730210       5.791232e-02   -9.891302e-02       -1.291045e-01
837           -6.162960e-01         -6.399256e-01   -0.241369550  -0.4870332400   0.0585197260      -1.647767e-01      -0.2012684300       1.774363e-01   -6.684933e-02       -1.971111e-03
838           -6.512091e-01         -3.154093e-01   -0.235451620  -0.4500869900   0.0731856860      -2.908390e-01      -0.2816772300       3.765417e-02   -2.317527e-01        5.202949e-02
839           -6.202498e-01         -4.631601e-01   -0.446881710  -0.4542614100  -0.0957299470       2.420324e-01      -0.0278063100      -2.130946e-01   -2.683157e-01        5.579502e-02
840           -6.968851e-01         -3.574626e-01   -0.376222190  -0.5941199800  -0.0960236550      -1.513064e-01      -0.2382734800      -3.736308e-02   -1.657534e-01       -4.186875e-02
841           -6.927505e-01         -4.176323e-01   -0.363257250  -0.5742490500  -0.1003999200       1.932573e-01      -0.2046399900       3.373540e-02   -2.445976e-01       -9.299135e-02
842           -6.701612e-01         -4.144099e-01   -0.267805340  -0.5756793300  -0.2142389400      -8.918273e-02      -0.2876950800      -7.693550e-02   -1.430598e-01        9.690872e-02
843           -6.105390e-01         -4.454362e-01   -0.152601630  -0.5403588200  -0.1044460000      -1.559823e-01      -0.2723680500       2.212672e-01   -2.052691e-01       -2.117878e-02
844           -7.932691e-01         -3.685286e-01   -0.284488700  -0.4214193100  -0.0522715090       3.443223e-02      -0.1096769100       5.729633e-03   -1.598282e-01       -9.118304e-02
845           -4.447585e-01         -4.248029e-01    0.007398124  -0.4136999600  -0.0811114780       8.147136e-02      -0.1046961900       8.270687e-02   -1.440894e-01       -3.357174e-02
846           -5.102598e-01         -1.793547e-01    0.005945759  -0.4408258400  -0.1240501700      -6.663851e-02      -0.0696718530       1.013214e-02   -2.191646e-01        2.338323e-02
847           -4.532818e-01         -2.607447e-01   -0.309379270  -0.4952583300  -0.1723714600       2.935766e-02      -0.0136435780       6.187247e-03   -1.699657e-01        1.222583e-01
848            1.355893e-01          2.294656e-02   -0.813003130  -0.6789827600  -0.7331773400       2.488778e-01      -0.2867429500       1.405569e-01   -7.708794e-01       -3.661334e-01
849            1.194431e-01          1.444351e-01   -0.849518950  -0.8804792000  -0.8636274600       4.110912e-03       0.2595504400       3.718670e-01   -7.689969e-01       -1.794809e-01
850           -2.076590e-01         -8.674647e-02   -0.802638470  -0.9013598600  -0.8918962300      -4.739877e-01       0.1215817300       1.157661e-01   -9.117431e-01       -1.141188e-01
851           -3.852472e-01         -3.113383e-01   -0.821344010  -0.9301877300  -0.9130123700      -7.037717e-01      -0.4534606300      -1.765790e-01   -8.910851e-01       -8.640557e-02
852           -6.654470e-02          1.630135e-01   -0.920082690  -0.9487056200  -0.9317019000      -3.217140e-01      -0.3972932500       1.381201e-02   -9.233660e-01       -8.660814e-02
853            1.250245e-02          6.867131e-02   -0.957110980  -0.9567993200  -0.9343050900      -3.499139e-02      -0.2310936100      -3.323906e-01   -9.568710e-01        4.831042e-02
854            1.430025e-01          1.009406e-01   -0.958653020  -0.9530000600  -0.9413037700      -5.526130e-02      -0.3252646000      -4.096109e-01   -9.517801e-01       -4.431298e-02
855            1.928589e-01          1.790674e-01   -0.960437130  -0.9594905100  -0.9505703300      -1.198771e-01      -0.2381835300      -1.678752e-01   -9.559749e-01       -2.091300e-01
856            1.759280e-01          2.282203e-01   -0.975280440  -0.9670888400  -0.9572642300      -4.542517e-02      -0.0276265360      -1.237670e-01   -9.468275e-01       -3.314338e-01
857            4.433944e-02          1.680527e-01   -0.981030350  -0.9793097300  -0.9806813900      -1.504689e-02      -0.3619268800      -2.502673e-01   -9.832428e-01        1.475104e-01
858            6.343143e-02          1.919899e-02   -0.984770930  -0.9883948600  -0.9850346000      -8.203522e-02      -0.0473773330      -2.104128e-01   -9.888373e-01        1.370596e-01
859            2.261870e-02          3.975856e-01   -0.991955020  -0.9902890900  -0.9926081400      -2.650857e-01      -0.0870367810       8.097092e-02   -9.882633e-01        1.865496e-01
860            1.922558e-01          2.055294e-01   -0.991138400  -0.9890280800  -0.9920533800      -1.384169e-01      -0.4476523400       3.099539e-01   -9.843025e-01        1.457637e-01
861            1.528603e-01          2.303239e-01   -0.991815410  -0.9891702100  -0.9910333400       3.000588e-01      -0.3303591800       1.782761e-01   -9.848756e-01        2.212707e-01
862           -6.817496e-01         -5.758319e-01   -0.834167210  -0.7756421400  -0.7831997700      -2.037188e-01      -0.5214322400      -3.127749e-01   -6.241450e-01       -5.900515e-01
863           -5.564268e-01         -5.212280e-01   -0.895001900  -0.9220652600  -0.8587415200      -1.661927e-01       0.0441967610      -3.097156e-01   -8.007605e-01       -7.145910e-02
864           -2.178018e-01         -1.815241e-02   -0.924079340  -0.9318830000  -0.8904203000      -1.716361e-01       0.4091754900      -4.281669e-02   -9.302446e-01        1.658495e-01
865           -1.625525e-03          3.108457e-02   -0.928868010  -0.9479954900  -0.9341344800      -2.354027e-01       0.2891201600       5.528384e-02   -9.455464e-01        2.935610e-01
866           -2.631587e-01         -8.766129e-02   -0.952487680  -0.9482797700  -0.8842886700       1.353839e-03      -0.0565838290       1.054375e-01   -9.426119e-01        7.025580e-02
867           -1.560675e-01         -1.518869e-01   -0.939150800  -0.9356578000  -0.8770315800      -1.870095e-01      -0.4468095200       3.532536e-02   -9.372641e-01        5.138024e-03
868           -1.227758e-02          1.249782e-01   -0.942797930  -0.9593955700  -0.9540167900      -4.987009e-01      -0.6632095200      -1.827166e-01   -9.569044e-01       -1.265376e-01
869            3.448341e-04         -4.969558e-02   -0.962973600  -0.9818720200  -0.9834668300      -4.168187e-01      -0.1694644100      -2.793785e-01   -9.815015e-01       -8.354791e-02
870           -3.587366e-02          7.111875e-02   -0.978899850  -0.9851301800  -0.9741456100      -1.142845e-01      -0.1640608200      -4.095416e-01   -9.898208e-01        3.526067e-01
871           -2.480359e-01         -1.508174e-01   -0.933419080  -0.9483269100  -0.9071475600      -1.383075e-01      -0.1074186500       5.566315e-02   -8.889055e-01        5.993420e-02
872           -2.084396e-01          1.870087e-01   -0.930391260  -0.9422151200  -0.8995730000       6.496356e-02      -0.0859033410       1.301862e-01   -8.840497e-01        1.744738e-01
873            3.462116e-01          5.462379e-01   -0.954702070  -0.9610479600  -0.9536720600       2.639865e-02       0.3080273100       1.932321e-01   -9.296169e-01        2.362294e-01
874           -1.042388e-01         -1.818397e-02   -0.967189640  -0.9837528300  -0.9721250800      -2.129688e-01      -0.0149772290       6.180203e-01   -9.763413e-01        3.250383e-01
875           -4.973171e-01         -5.045044e-01   -0.649202260  -0.9197549900  -0.8162368800      -7.804234e-02      -0.6972557200      -1.445906e-01   -7.125758e-01       -1.598012e-01
876           -3.495357e-01         -2.322946e-01   -0.897267410  -0.9395756700  -0.8585249300       2.261199e-01      -0.2779067300       2.196386e-02   -8.965329e-01       -3.469869e-01
877           -3.965247e-01         -3.446058e-01   -0.952706960  -0.9650918000  -0.9490440200      -1.246741e-01      -0.3983981200       5.392514e-02   -9.301792e-01       -1.945071e-01
878           -1.757398e-01         -1.542602e-01   -0.967336070  -0.9818523400  -0.9631824200       1.584560e-01      -0.4212377700      -1.448362e-01   -9.836940e-01        6.523458e-02
879            4.147943e-03          6.034376e-02   -0.975574920  -0.9809750900  -0.9738725800      -9.681854e-02      -0.2407274100       9.207018e-02   -9.915459e-01        5.211512e-01
880            9.907960e-02          3.759984e-01   -0.981205760  -0.9806090200  -0.9746123600       3.030563e-01       0.1993604600       1.540105e-01   -9.913804e-01        5.981323e-01
881            2.763736e-01          8.476059e-02   -0.985840560  -0.9856838800  -0.9804025000       5.831552e-02       0.0805927220       2.249808e-01   -9.848114e-01        3.147063e-01
882            3.107332e-01          1.659924e-01   -0.988804440  -0.9895255100  -0.9908730600      -6.226351e-02       0.0076169015       5.273106e-01   -9.860117e-01        3.473952e-01
883            2.513024e-01          2.091115e-01   -0.987636990  -0.9911543700  -0.9928073200      -2.070784e-01      -0.2447490600       4.671163e-01   -9.922155e-01        4.339527e-01
884            7.490593e-02          2.553220e-01   -0.984958280  -0.9918630800  -0.9915506700       1.608805e-02      -0.1151948400       5.446854e-01   -9.901453e-01        5.236138e-01
885            4.472876e-03          1.351030e-01   -0.983838730  -0.9888035000  -0.9887853200      -2.762247e-02      -0.1663963700       4.977104e-01   -9.880281e-01        5.609079e-01
886            7.539318e-02          1.432624e-01   -0.977219530  -0.9846422900  -0.9877296300      -1.094312e-01      -0.3262439700       2.998422e-01   -9.842294e-01        2.215473e-01
887           -6.017567e-01         -3.869625e-01   -0.862503260  -0.8739281300  -0.9059044200      -1.819052e-02      -0.2056505400      -3.136460e-01   -8.535848e-01       -7.931392e-01
888           -3.534674e-01          2.505444e-02   -0.930107930  -0.9499186000  -0.8910093100      -2.127582e-01      -0.3443326000      -1.154149e-01   -9.265665e-01       -2.459818e-01
889           -4.192927e-01         -5.482548e-01   -0.945968560  -0.9405786300  -0.9530660000      -7.079077e-02      -0.6750402800      -6.522108e-02   -9.161083e-01       -6.021700e-01
890           -3.384507e-01         -6.150276e-01   -0.953271650  -0.9419235500  -0.9522285200      -1.585107e-01      -0.7201214800       7.671381e-02   -9.095161e-01       -6.545730e-01
891            1.230834e-01          1.157717e-01   -0.984684420  -0.9802383500  -0.9792510400       2.436729e-01      -0.2266800500      -1.018847e-01   -9.484664e-01       -1.319676e-01
892            4.546794e-02          2.137460e-01   -0.987456060  -0.9877930900  -0.9881966900       4.315920e-01       0.1258593300       1.573158e-01   -9.868039e-01        2.291821e-01
893           -2.559327e-02          2.250377e-01   -0.985761370  -0.9866317500  -0.9778787000       3.906517e-01      -0.0541950870      -8.104557e-02   -9.848117e-01        1.130553e-01
894            2.407838e-02         -3.268972e-02   -0.987568930  -0.9906634700  -0.9843787500       5.784362e-01      -0.1911841300       2.735586e-01   -9.839333e-01        1.738944e-01
895            1.975335e-02          2.280910e-01   -0.990687200  -0.9904227100  -0.9858007600       4.996215e-01      -0.1836480800       1.820198e-01   -9.893987e-01        2.982158e-01
896            7.084286e-02         -1.219848e-01   -0.987700260  -0.9886220500  -0.9833113900       5.394044e-01      -0.1962211600       1.764176e-01   -9.859392e-01        4.025757e-01
897           -7.334377e-02          3.257405e-01   -0.959710180  -0.9447367600  -0.8770619800       6.745324e-02       0.2713126100       4.857935e-04   -7.854309e-01       -5.695122e-02
898            1.786110e-01          1.747717e-01   -0.985119000  -0.9843984900  -0.8901968000       2.131425e-02      -0.0852247920      -6.498517e-02   -9.196918e-01       -7.378125e-02
899            1.030448e-01          2.438260e-02   -0.985166460  -0.9827496100  -0.9368857700      -5.004795e-02      -0.3713337100       2.288589e-02   -9.821866e-01        9.436070e-02
900            1.514655e-01          1.383795e-01   -0.989824080  -0.9843807400  -0.9664537200       2.029544e-01       0.2123520800      -4.176696e-04   -9.886721e-01        3.647099e-01
901            2.596677e-01          3.646424e-02   -0.988837030  -0.9870861900  -0.9921044200       2.275434e-02      -0.4489672200      -3.586459e-03   -9.887978e-01        3.725949e-01
902            2.951793e-01         -1.494437e-01   -0.988595540  -0.9864047100  -0.9938258600      -3.863633e-02      -0.2959528000      -3.663051e-02   -9.905066e-01        3.705851e-01
903            1.397301e-01         -1.435378e-01   -0.987935790  -0.9894476300  -0.9975569700       3.214092e-01      -0.0636402950       3.396689e-01   -9.892571e-01        5.146712e-01
904            2.330936e-01         -9.760276e-02   -0.988108090  -0.9874285000  -0.9938103300      -1.557765e-01      -0.3001519800      -1.065383e-01   -9.869729e-01        4.013639e-01
905            3.361264e-02         -7.294416e-02   -0.984702380  -0.9843381900  -0.9928729600       4.403673e-02      -0.2448844300       8.198365e-02   -9.879128e-01        3.276796e-01
906            2.141438e-01         -6.234342e-02   -0.986648430  -0.9853234700  -0.9930329500       1.636377e-01      -0.2728712900       8.783007e-02   -9.899353e-01        4.320965e-01
907            1.992686e-01          7.368930e-02   -0.970309030  -0.9828600900  -0.9860280600      -2.149779e-01      -0.0435231050      -1.639563e-02   -9.677081e-01        1.269300e-01
908            2.707678e-01          6.721490e-02   -0.961858780  -0.9791960600  -0.9837906500      -1.513287e-01      -0.2083972200      -2.742713e-02   -9.652374e-01        2.260496e-01
909           -3.427531e-01         -4.705463e-01   -0.943109520  -0.9619699900  -0.8802648600      -4.834458e-01      -0.1561247100      -8.868328e-02   -8.933730e-01       -1.018264e-01
910            5.291435e-02          1.369710e-01   -0.968890100  -0.9797093900  -0.8983719900      -2.462378e-01      -0.2107269800      -1.121899e-02   -9.655721e-01        6.382585e-02
911            1.707022e-01          2.400365e-01   -0.982527020  -0.9829518900  -0.9388676900      -2.001585e-01      -0.1892679400      -2.983216e-02   -9.818871e-01        1.157801e-01
912            2.346632e-01          2.628848e-01   -0.983067400  -0.9850610600  -0.9771268100       8.487214e-02      -0.1609721100      -5.614546e-02   -9.906564e-01        1.252025e-01
913            2.403484e-01          3.531010e-01   -0.984822940  -0.9828117600  -0.9885101200      -1.919479e-01       0.0798861210      -7.944793e-02   -9.929714e-01        4.835380e-01
